Idx,Feature,Thrust,Roll,Pitch,Yaw,Sum
71,derivative_rot_matrix_y2,2.513533236641966,0.14100777898303432,0.11194412302859302,0.113873176753242,2.880358315406835
101,prev_ctrl_roll,2.497703021402106,0.12840277185306162,0.11105893234752828,0.1027099418937695,2.8398746674964657
81,integral_rot_matrix_z0,2.3243292036368954,0.20094887291585414,0.18737389241663416,0.07773307050446081,2.7903850394738448
119,integral_world_thrust_y,1.519926140795632,0.6034314897986545,0.2670504232278666,0.3290632846016966,2.71947133842385
40,integral_vel_y,1.5505568386797972,0.5669652215776131,0.25356795717141184,0.3014473044742102,2.6725373219030324
2,pos_z,2.209208481620515,0.12919558139747464,0.12680267000719092,0.06385475670491664,2.529061489730097
73,derivative_rot_matrix_z1,2.1600419876170047,0.1465672152276716,0.0735192452131679,0.13885797985630363,2.518986427914148
32,ang_vel_over_dist_z,1.8925395804894696,0.19884425503973283,0.16258653471138845,0.07309576501712413,2.327066135257715
91,derivative_dir_to_target_body_x,2.03656274375975,0.11323598305260335,0.11869012651131046,0.05195474847802506,2.320443601801689
31,ang_vel_over_dist_y,1.8984544108326833,0.11456170282944131,0.12418673748903081,0.05571041017910248,2.1929132613302578
17,derivative_pos_err_x,1.854708981328003,0.09031112123391186,0.07277326896298508,0.07446509017587266,2.0922584617007725
87,pos_error_rotation_y,1.806955075078003,0.09118165776435745,0.12970147809818644,0.04304293009122709,2.070881141031774
62,rot_matrix_y2,1.0600036716312402,0.4365329593652496,0.20171473558161077,0.25065763714532957,1.94890900372343
113,world_thrust_y,1.242947497196763,0.3765826863543292,0.08766055769183892,0.23955992224063963,1.9467506634835707
64,rot_matrix_z1,0.9917889528081123,0.43446621946909125,0.18542442381289,0.2492649120027301,1.8609445080928235
82,integral_rot_matrix_z1,0.9255709310403666,0.4406053468701248,0.1861104170729329,0.24137795101647816,1.7936646459999024
